Plot Title: 21741107-A,,,,,,,
#,"Date Time, GMT-04:00","Temp, °F (LGR S/N: 21741107, SEN S/N: 21741107)","Intensity, lum/ft² (LGR S/N: 21741107, SEN S/N: 21741107)",Coupler Attached (LGR S/N: 21741107),Host Connected (LGR S/N: 21741107),Stopped (LGR S/N: 21741107),End Of File (LGR S/N: 21741107)
3038,8/6/23 1:45,67.392,0,,,,
3039,8/6/23 2:00,67.221,0,,,,
3040,8/6/23 2:15,67.392,0,,,,
3041,8/6/23 2:30,67.564,0,,,,
3042,8/6/23 2:45,68.248,0,,,,
3043,8/6/23 3:00,68.077,0,,,,
3044,8/6/23 3:15,67.735,0,,,,
3045,8/6/23 3:30,67.05,0,,,,
3046,8/6/23 3:45,67.05,0,,,,
3047,8/6/23 4:00,67.735,0,,,,
3048,8/6/23 4:15,67.906,0,,,,
3049,8/6/23 4:30,68.248,0,,,,
3050,8/6/23 4:45,68.421,0,,,,
3051,8/6/23 5:00,68.592,0,,,,
3052,8/6/23 5:15,68.763,0,,,,
3053,8/6/23 5:30,68.763,0,,,,
3054,8/6/23 5:45,68.763,0,,,,
3055,8/6/23 6:00,68.763,0,,,,
3056,8/6/23 6:15,68.763,0,,,,
3057,8/6/23 6:30,68.934,1,,,,
3058,8/6/23 6:45,67.735,1,,,,
3059,8/6/23 7:00,67.221,1,,,,
3060,8/6/23 7:15,67.221,2,,,,
3061,8/6/23 7:30,67.735,2,,,,
3062,8/6/23 7:45,68.248,5,,,,
3063,8/6/23 8:00,67.735,7,,,,
3064,8/6/23 8:15,67.906,10,,,,
3065,8/6/23 8:30,68.592,12,,,,
3066,8/6/23 8:45,68.934,15,,,,
3067,8/6/23 9:00,67.05,16,,,,
3068,8/6/23 9:15,66.879,17,,,,
3069,8/6/23 9:30,66.879,21,,,,
3070,8/6/23 9:45,67.05,23,,,,
3071,8/6/23 10:00,67.221,24,,,,
3072,8/6/23 10:15,67.392,24,,,,
3073,8/6/23 10:30,67.05,21,,,,
3074,8/6/23 10:45,66.879,20,,,,
3075,8/6/23 11:00,67.05,25,,,,
3076,8/6/23 11:15,67.221,26,,,,
3077,8/6/23 11:30,67.392,31,,,,
3078,8/6/23 11:45,67.392,32,,,,
3079,8/6/23 12:00,67.564,32,,,,
3080,8/6/23 12:15,67.564,36,,,,
3081,8/6/23 12:30,67.735,35,,,,
3082,8/6/23 12:45,67.735,40,,,,
3083,8/6/23 13:00,67.906,42,,,,
3084,8/6/23 13:15,67.564,36,,,,
3085,8/6/23 13:30,67.735,48,,,,
3086,8/6/23 13:45,68.077,56,,,,
3087,8/6/23 14:00,68.248,52,,,,
3088,8/6/23 14:15,68.421,51,,,,
3089,8/6/23 14:30,68.592,38,,,,
3090,8/6/23 14:45,67.564,38,,,,
3091,8/6/23 15:00,69.107,42,,,,
3092,8/6/23 15:15,68.592,39,,,,
3093,8/6/23 15:30,67.735,34,,,,
3094,8/6/23 15:45,68.592,32,,,,
3095,8/6/23 16:00,68.763,28,,,,
3096,8/6/23 16:15,68.077,26,,,,
3097,8/6/23 16:30,68.421,22,,,,
3098,8/6/23 16:45,69.622,19,,,,
3099,8/6/23 17:00,69.449,16,,,,
3100,8/6/23 17:15,69.449,15,,,,
3101,8/6/23 17:30,69.793,11,,,,
3102,8/6/23 17:45,69.964,9,,,,
3103,8/6/23 18:00,69.964,7,,,,
3104,8/6/23 18:15,69.449,5,,,,
3105,8/6/23 18:30,67.906,2,,,,
3106,8/6/23 18:45,67.735,0,,,,
3107,8/6/23 19:00,67.564,0,,,,
3108,8/6/23 19:15,67.735,0,,,,
3109,8/6/23 19:30,68.077,0,,,,
3110,8/6/23 19:45,68.077,0,,,,
3111,8/6/23 20:00,68.248,0,,,,
3112,8/6/23 20:15,68.421,0,,,,
3113,8/6/23 20:30,68.077,0,,,,
3114,8/6/23 20:45,68.248,0,,,,
3115,8/6/23 21:00,68.248,0,,,,
3116,8/6/23 21:15,68.592,0,,,,
3117,8/6/23 21:30,68.592,0,,,,
3118,8/6/23 21:45,68.421,0,,,,
3119,8/6/23 22:00,68.248,0,,,,
3120,8/6/23 22:15,68.248,0,,,,
3121,8/6/23 22:30,68.248,0,,,,
3122,8/6/23 22:45,68.592,0,,,,
3123,8/6/23 23:00,68.421,0,,,,
3124,8/6/23 23:15,68.421,0,,,,
3125,8/6/23 23:30,68.763,0,,,,
3126,8/6/23 23:45,68.934,0,,,,
3127,8/7/23 0:00,69.107,0,,,,
3128,8/7/23 0:15,69.107,0,,,,
3129,8/7/23 0:30,69.622,0,,,,
3130,8/7/23 0:45,69.449,0,,,,
3131,8/7/23 1:00,69.278,0,,,,
3132,8/7/23 1:15,69.449,0,,,,
3133,8/7/23 1:30,67.564,0,,,,
3134,8/7/23 1:45,67.392,0,,,,
3135,8/7/23 2:00,67.564,0,,,,
3136,8/7/23 2:15,68.248,0,,,,
3137,8/7/23 2:30,68.592,0,,,,
3138,8/7/23 2:45,68.934,0,,,,
3139,8/7/23 3:00,69.107,0,,,,
3140,8/7/23 3:15,68.934,0,,,,
3141,8/7/23 3:30,68.421,0,,,,
3142,8/7/23 3:45,68.763,0,,,,
3143,8/7/23 4:00,68.421,0,,,,
3144,8/7/23 4:15,68.421,0,,,,
3145,8/7/23 4:30,68.248,0,,,,
3146,8/7/23 4:45,68.763,0,,,,
3147,8/7/23 5:00,68.934,0,,,,
3148,8/7/23 5:15,68.934,0,,,,
3149,8/7/23 5:30,68.934,0,,,,
3150,8/7/23 5:45,68.934,0,,,,
3151,8/7/23 6:00,69.107,0,,,,
3152,8/7/23 6:15,69.107,0,,,,
3153,8/7/23 6:30,68.934,2,,,,
3154,8/7/23 6:45,68.763,2,,,,
3155,8/7/23 7:00,68.592,2,,,,
3156,8/7/23 7:15,67.906,1,,,,
3157,8/7/23 7:30,67.564,1,,,,
3158,8/7/23 7:45,67.564,2,,,,
3159,8/7/23 8:00,67.564,1,,,,
3160,8/7/23 8:15,67.564,1,,,,
3161,8/7/23 8:30,67.906,3,,,,
3162,8/7/23 8:45,68.077,5,,,,
3163,8/7/23 9:00,68.077,5,,,,
3164,8/7/23 9:15,67.564,5,,,,
3165,8/7/23 9:30,67.221,9,,,,
3166,8/7/23 9:45,67.392,9,,,,
3167,8/7/23 10:00,67.906,13,,,,
3168,8/7/23 10:15,69.107,10,,,,
3169,8/7/23 10:30,68.763,7,,,,
3170,8/7/23 10:45,68.934,8,,,,
3171,8/7/23 11:00,68.421,11,,,,
3172,8/7/23 11:15,67.735,6,,,,
3173,8/7/23 11:30,67.735,6,,,,
3174,8/7/23 11:45,67.735,7,,,,
3175,8/7/23 12:00,67.906,3,,,,
3176,8/7/23 12:15,67.906,5,,,,
3177,8/7/23 12:30,68.077,4,,,,
3178,8/7/23 12:45,68.248,4,,,,
3179,8/7/23 13:00,68.421,6,,,,
3180,8/7/23 13:15,68.421,5,,,,
3181,8/7/23 13:30,68.763,7,,,,
3182,8/7/23 13:45,68.248,9,,,,
3183,8/7/23 14:00,67.05,9,,,,
3184,8/7/23 14:15,68.077,8,,,,
3185,8/7/23 14:30,68.763,9,,,,
3186,8/7/23 14:45,67.906,10,,,,
3187,8/7/23 15:00,68.077,9,,,,
3188,8/7/23 15:15,68.077,23,,,,
3189,8/7/23 15:30,67.05,18,,,,
3190,8/7/23 15:45,67.221,16,,,,
3191,8/7/23 16:00,67.392,17,,,,
3192,8/7/23 16:15,69.107,15,,,,
3193,8/7/23 16:30,68.248,9,,,,
3194,8/7/23 16:45,67.564,24,,,,
3195,8/7/23 17:00,67.564,13,,,,
3196,8/7/23 17:15,68.421,21,,,,
3197,8/7/23 17:30,68.421,22,,,,
3198,8/7/23 17:45,69.107,10,,,,
3199,8/7/23 18:00,69.107,9,,,,
3200,8/7/23 18:15,69.278,8,,,,
3201,8/7/23 18:30,69.449,6,,,,
3202,8/7/23 18:45,69.107,9,,,,
3203,8/7/23 19:00,68.934,4,,,,
3204,8/7/23 19:15,69.449,2,,,,
3205,8/7/23 19:30,69.793,1,,,,
3206,8/7/23 19:45,69.278,0,,,,
3207,8/7/23 20:00,68.592,0,,,,
3208,8/7/23 20:15,67.906,0,,,,
3209,8/7/23 20:30,67.906,0,,,,
3210,8/7/23 20:45,67.735,0,,,,
3211,8/7/23 21:00,67.906,0,,,,
3212,8/7/23 21:15,68.077,0,,,,
3213,8/7/23 21:30,68.248,0,,,,
3214,8/7/23 21:45,69.107,0,,,,
3215,8/7/23 22:00,69.278,0,,,,
3216,8/7/23 22:15,69.278,0,,,,
3217,8/7/23 22:30,68.763,0,,,,
3218,8/7/23 22:45,68.592,0,,,,
3219,8/7/23 23:00,68.592,0,,,,
3220,8/7/23 23:15,68.248,0,,,,
3221,8/7/23 23:30,68.592,0,,,,
3222,8/7/23 23:45,68.763,0,,,,
3223,8/8/23 0:00,68.763,0,,,,
3224,8/8/23 0:15,68.763,0,,,,
3225,8/8/23 0:30,68.763,0,,,,
3226,8/8/23 0:45,68.934,0,,,,
3227,8/8/23 1:00,68.934,0,,,,
3228,8/8/23 1:15,69.107,0,,,,
3229,8/8/23 1:30,69.107,0,,,,
3230,8/8/23 1:45,69.278,0,,,,
3231,8/8/23 2:00,69.449,0,,,,
3232,8/8/23 2:15,69.964,0,,,,
3233,8/8/23 2:30,70.137,0,,,,
3234,8/8/23 2:45,69.793,0,,,,
3235,8/8/23 3:00,70.137,0,,,,
3236,8/8/23 3:15,70.137,0,,,,
3237,8/8/23 3:30,70.137,0,,,,
3238,8/8/23 3:45,70.137,0,,,,
3239,8/8/23 4:00,68.934,0,,,,
3240,8/8/23 4:15,68.248,0,,,,
3241,8/8/23 4:30,68.248,0,,,,
3242,8/8/23 4:45,69.107,0,,,,
3243,8/8/23 5:00,69.278,0,,,,
3244,8/8/23 5:15,69.622,0,,,,
3245,8/8/23 5:30,69.622,0,,,,
3246,8/8/23 5:45,69.107,0,,,,
3247,8/8/23 6:00,69.278,0,,,,
3248,8/8/23 6:15,69.449,0,,,,
3249,8/8/23 6:30,69.793,0,,,,
3250,8/8/23 6:45,69.793,2,,,,
3251,8/8/23 7:00,69.449,0,,,,
3252,8/8/23 7:15,68.934,3,,,,
3253,8/8/23 7:30,69.107,3,,,,
3254,8/8/23 7:45,69.107,1,,,,
3255,8/8/23 8:00,68.763,5,,,,
3256,8/8/23 8:15,68.763,10,,,,
3257,8/8/23 8:30,68.934,8,,,,
3258,8/8/23 8:45,68.934,1,,,,
3259,8/8/23 9:00,68.934,0,,,,
3260,8/8/23 9:15,69.107,0,,,,
3261,8/8/23 9:30,69.107,0,,,,
3262,8/8/23 9:45,69.107,0,,,,
3263,8/8/23 10:00,68.763,0,,,,
3264,8/8/23 10:15,67.564,0,,,,
3265,8/8/23 10:30,68.763,0,,,,
3266,8/8/23 10:45,69.622,5,,,,
3267,8/8/23 11:00,69.793,15,,,,
3268,8/8/23 11:15,69.449,26,,,,
3269,8/8/23 11:30,69.278,24,,,,
3270,8/8/23 11:45,69.278,6,,,,
3271,8/8/23 12:00,69.278,4,,,,
3272,8/8/23 12:15,69.278,48,,,,
3273,8/8/23 12:30,69.449,19,,,,
3274,8/8/23 12:45,69.449,37,,,,
3275,8/8/23 13:00,69.449,36,,,,
3276,8/8/23 13:15,69.278,37,,,,
3277,8/8/23 13:30,69.278,16,,,,
3278,8/8/23 13:45,69.278,30,,,,
3279,8/8/23 14:00,70.137,21,,,,
3280,8/8/23 14:15,70.308,26,,,,
3281,8/8/23 14:30,70.137,12,,,,
3282,8/8/23 14:45,69.449,28,,,,
3283,8/8/23 15:00,69.622,20,,,,
3284,8/8/23 15:15,69.964,24,,,,
3285,8/8/23 15:30,70.137,12,,,,
3286,8/8/23 15:45,69.964,17,,,,
3287,8/8/23 16:00,69.449,4,,,,
3288,8/8/23 16:15,68.934,6,,,,
3289,8/8/23 16:30,69.449,4,,,,
3290,8/8/23 16:45,70.651,13,,,,
3291,8/8/23 17:00,70.137,3,,,,
3292,8/8/23 17:15,69.964,1,,,,
3293,8/8/23 17:30,69.107,3,,,,
3294,8/8/23 17:45,69.278,0,,,,
3295,8/8/23 18:00,69.449,2,,,,
3296,8/8/23 18:15,69.793,1,,,,
3297,8/8/23 18:30,70.137,1,,,,
3298,8/8/23 18:45,70.137,1,,,,
3299,8/8/23 19:00,70.137,1,,,,
3300,8/8/23 19:15,70.137,0,,,,
3301,8/8/23 19:30,69.793,0,,,,
3302,8/8/23 19:45,69.622,0,,,,
3303,8/8/23 20:00,69.622,0,,,,
3304,8/8/23 20:15,69.793,0,,,,
3305,8/8/23 20:30,69.793,0,,,,
3306,8/8/23 20:45,69.793,0,,,,
3307,8/8/23 21:00,69.964,0,,,,
3308,8/8/23 21:15,69.964,0,,,,
3309,8/8/23 21:30,70.137,0,,,,
3310,8/8/23 21:45,69.964,0,,,,
3311,8/8/23 22:00,69.964,0,,,,
3312,8/8/23 22:15,69.107,0,,,,
3313,8/8/23 22:30,68.421,0,,,,
3314,8/8/23 22:45,68.421,0,,,,
3315,8/8/23 23:00,68.763,0,,,,
3316,8/8/23 23:15,69.449,0,,,,
3317,8/8/23 23:30,69.107,0,,,,
3318,8/8/23 23:45,68.763,0,,,,
3319,8/9/23 0:00,69.278,0,,,,
3320,8/9/23 0:15,69.449,0,,,,
3321,8/9/23 0:30,69.622,0,,,,
3322,8/9/23 0:45,69.622,0,,,,
3323,8/9/23 1:00,69.793,0,,,,
3324,8/9/23 1:15,69.622,0,,,,
3325,8/9/23 1:30,69.622,0,,,,
3326,8/9/23 1:45,69.622,0,,,,
3327,8/9/23 2:00,69.622,0,,,,
3328,8/9/23 2:15,69.622,0,,,,
3329,8/9/23 2:30,69.793,0,,,,
3330,8/9/23 2:45,69.964,0,,,,
3331,8/9/23 3:00,69.622,0,,,,
3332,8/9/23 3:15,69.449,0,,,,
3333,8/9/23 3:30,69.278,0,,,,
3334,8/9/23 3:45,69.278,0,,,,
3335,8/9/23 4:00,69.622,0,,,,
3336,8/9/23 4:15,69.622,0,,,,
3337,8/9/23 4:30,69.622,0,,,,
3338,8/9/23 4:45,69.622,0,,,,
3339,8/9/23 5:00,69.622,0,,,,
3340,8/9/23 5:15,69.449,0,,,,
3341,8/9/23 5:30,69.449,0,,,,
3342,8/9/23 5:45,69.449,0,,,,
3343,8/9/23 6:00,69.449,0,,,,
3344,8/9/23 6:15,69.449,0,,,,
3345,8/9/23 6:30,69.449,0,,,,
3346,8/9/23 6:45,69.449,0,,,,
3347,8/9/23 7:00,69.278,1,,,,
3348,8/9/23 7:15,69.449,2,,,,
3349,8/9/23 7:30,69.449,4,,,,
3350,8/9/23 7:45,69.622,6,,,,
3351,8/9/23 8:00,69.622,12,,,,
3352,8/9/23 8:15,69.622,17,,,,
3353,8/9/23 8:30,69.622,21,,,,
3354,8/9/23 8:45,69.793,26,,,,
3355,8/9/23 9:00,69.449,8,,,,
3356,8/9/23 9:15,68.763,11,,,,
3357,8/9/23 9:29,,,Logged,,,
3358,8/9/23 9:29,,,,Logged,,
3359,8/9/23 9:29,,,,,Logged,Logged
